Wed Jul  3 15:53:48 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:25:45 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:25:45 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:25:55 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:25:55 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:07 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:07 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:10 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:11 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:15 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:16 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:18 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:19 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:20 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:21 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:23 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:23 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:27 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:27 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:29 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:29 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:31 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:31 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:33 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:33 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:35 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:35 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:36 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:36 2019 | DB_saveAirline | Data was saved successfully
Wed Jul  3 17:26:38 2019 | DB_saveADSBInfo | Data was saved successfully
Wed Jul  3 17:26:38 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:43:44 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:43:45 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:43:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:43:53 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:43:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:43:55 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:43:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:43:57 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:10 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:13 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:14 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:17 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:20 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:21 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:26 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:27 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:32 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:35 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:35 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:40 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:40 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:45 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:45 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:46 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:47 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:50 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:51 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:44:59 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:44:59 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:02 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:04 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:11 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:11 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:23 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:23 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:26 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:28 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:28 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:43 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:46 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:51 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:53 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:45:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:45:55 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:01 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:02 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:10 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:13 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:13 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:15 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:26 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:26 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:36 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:37 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:39 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:43 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:46 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:46 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:47 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:50 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:52 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:54 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:57 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:46:58 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:46:58 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:47:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:47:00 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:47:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:47:02 2019 | DB_saveAirline | Data was saved successfully
Mon Jul 15 17:47:04 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Jul 15 17:47:04 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:51:51 2019 | SERIAL_open | MicroADSB_Colector was opened succesfully
Mon Aug  5 10:51:57 2019 | SERIAL_configure | MicroADSB_Colector configured
Mon Aug  5 10:52:14 2019 | suddenStop | Collector was closed
Mon Aug  5 10:53:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:53:49 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:53:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:53:58 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:00 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:02 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:14 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:17 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:18 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:19 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:22 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:22 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:25 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:25 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:30 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:30 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:31 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:31 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:37 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:39 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:39 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:43 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:44 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:49 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:50 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:51 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:51 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:53 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:54 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:54:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:54:55 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:03 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:03 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:06 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:08 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:08 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:15 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:15 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:27 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:27 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:30 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:30 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:32 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:32 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:47 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:49 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:55 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:55 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:57 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:55:59 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:55:59 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:05 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:14 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:14 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:17 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:19 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:29 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:40 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:40 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:42 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:47 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:47 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:49 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:49 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:50 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:50 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:52 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:52 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:55 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:57 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:56:59 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:56:59 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:57:00 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:57:00 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:57:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:57:02 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:57:03 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:57:04 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 10:57:06 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 10:57:06 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:29 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:37 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:37 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:40 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:40 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:42 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:42 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:54 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:54 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:57 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:57 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:06:58 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:06:58 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:02 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:02 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:05 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:05 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:10 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:10 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:11 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:12 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:17 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:17 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:19 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:19 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:23 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:23 2019 | DB_saveAirline | Data was saved successfully
Mon Aug  5 11:07:29 2019 | DB_saveADSBInfo | Data was saved successfully
Mon Aug  5 11:07:29 2019 | DB_saveAirline | Data was saved successfully
